ID Number,Assignment_Name,Assignment_Grade
223832,SOCI817Presentation,70
391518,SOCI463Final Assessment,79
657007,SOWK218Assignment 1,61
545286,SOCI909Presentation,92
660513,SOCI597Project 1,61
669490,SOCI542Assignment 1,85
922395,SOCI016Assignment 2,78
530639,SOCI399Assignment 1,69
474672,GOVT265Assignment 2,99
296916,SOWK655Final Assessment,64
701948,SOCI085Final Assessment,61
345129,SOCI585Assignment 2,81
829050,SOWK660Assignment 1,88
606230,SOCI307Assignment 1,100
987422,GOVT510Final Assessment,75
256668,SOCI352Final Assessment,85
550447,GOVT447Final Assessment,80
318489,SOCI389Final Assessment,66
681476,SOCI636Assignment 2,87
514379,GOVT415Assignment 1,72
514358,SOWK256Assignment 1,98
664318,SOWK719Final Assessment,72
184564,GOVT912Project 1,88
467589,SOCI781Final Assessment,84
746746,GOVT513Final Assessment,73
205205,SOWK276Presentation,100
706204,SOCI721Final Assessment,69
904230,GOVT004Final Assessment,63
446889,GOVT411Assignment 1,96
625171,GOVT906Assignment 2,66
446395,GOVT773Presentation,100
168588,SOCI503Final Assessment,83
542080,SOCI821Assignment 2,86
335176,GOVT902Project 1,87
857105,SOWK638Final Assessment,84
115122,SOWK142Final Assessment,62
458818,SOCI112Presentation,81
460106,GOVT283Assignment 2,63
996446,SOCI562Assignment 2,65
607182,SOCI746Assignment 1,62
603230,SOCI965Assignment 1,79
838811,GOVT144Final Assessment,86
892807,SOCI230Assignment 2,99
961553,SOCI178Final Assessment,88
810288,GOVT098Assignment 2,65
598014,SOWK223Final Assessment,95
647273,SOCI376Assignment 1,97
946888,SOCI125Project 1,87
883824,SOCI082Assignment 2,84
739586,SOWK231Final Assessment,65
554549,GOVT235Final Assessment,76
995885,GOVT728Assignment 2,99
547644,GOVT626Assignment 1,78
790986,GOVT773Assignment 2,96
398116,SOWK719Assignment 2,90
968375,GOVT863Assignment 2,99
345949,SOWK451Final Assessment,84
127882,SOCI520Presentation,90
965352,SOWK560Final Assessment,72
414077,SOWK448Assignment 1,74
243868,SOCI177Project 1,69
206270,SOCI407Presentation,79
813098,GOVT106Project 1,63
121488,SOWK336Presentation,96
145189,GOVT981Final Assessment,93
629321,SOCI424Assignment 1,96
405011,GOVT286Project 1,89
581162,GOVT974Assignment 1,97
184104,SOWK639Assignment 1,64
817164,SOWK582Final Assessment,91
757371,SOCI342Final Assessment,70
480982,GOVT503Presentation,81
500548,GOVT686Final Assessment,72
662955,SOCI323Assignment 1,73
537996,SOWK302Assignment 1,91
448267,SOCI268Final Assessment,77
449684,SOCI499Final Assessment,69
559799,GOVT497Project 1,74
726586,GOVT796Assignment 1,69
591569,GOVT076Final Assessment,67
413930,GOVT747Final Assessment,98
946713,SOWK182Assignment 1,80
210918,SOWK038Presentation,85
280493,GOVT027Final Assessment,72
818220,SOWK656Project 1,77
437065,GOVT919Assignment 2,89
716748,GOVT212Project 1,96
175215,GOVT089Final Assessment,71
321175,GOVT184Presentation,68
936481,SOWK907Presentation,64
138535,SOCI209Final Assessment,95
947178,SOCI875Project 1,60
480635,SOWK049Presentation,74
990949,GOVT985Assignment 1,89
386745,GOVT055Final Assessment,86
640374,SOCI786Assignment 2,61
771964,SOCI101Final Assessment,76
321049,SOWK358Assignment 2,80
269627,GOVT900Assignment 1,68
623636,SOWK412Assignment 1,98
494326,SOWK376Presentation,90
935333,SOCI146Assignment 2,76
369675,SOCI318Final Assessment,96
543756,SOCI338Final Assessment,87
721935,GOVT250Final Assessment,99
432918,GOVT104Final Assessment,78
517842,SOCI485Final Assessment,62
811962,SOWK388Project 1,76
597847,SOCI698Final Assessment,78
841755,SOCI481Presentation,86
855509,SOWK493Assignment 1,93
881491,GOVT437Assignment 2,84
236434,SOWK124Assignment 1,70
508330,SOCI737Assignment 1,77
168450,GOVT594Project 1,99
117079,SOWK957Presentation,94
121011,SOCI428Assignment 2,84
353037,SOCI997Presentation,90
392329,SOCI458Assignment 1,87
244882,SOWK266Final Assessment,94
628807,SOWK351Assignment 1,78
656969,SOWK314Presentation,71
200103,GOVT015Assignment 1,65
195939,GOVT831Assignment 2,84
304321,GOVT515Assignment 2,91
765608,SOWK156Assignment 2,72
416798,SOCI888Assignment 2,72
764463,GOVT210Final Assessment,63
682754,SOCI577Assignment 1,69
122967,GOVT271Assignment 1,96
720118,GOVT477Final Assessment,61
216606,SOCI583Project 1,87
265172,SOCI908Assignment 1,72
528171,GOVT173Assignment 2,78
109558,GOVT776Final Assessment,78
714215,SOCI264Project 1,64
277588,GOVT001Assignment 1,64
966149,SOCI695Project 1,65
332256,SOWK110Project 1,67
134791,GOVT778Assignment 2,85
725387,SOCI052Final Assessment,83
145523,SOWK406Assignment 1,68
141939,SOWK508Project 1,97
599474,SOWK152Assignment 1,80
357429,SOWK577Final Assessment,77
188881,GOVT150Assignment 2,61
541327,SOWK568Assignment 1,64
843607,GOVT971Assignment 1,74
960504,GOVT785Assignment 1,78
544461,SOCI914Presentation,94
383488,GOVT385Final Assessment,66
842231,GOVT101Project 1,68
986561,SOCI335Assignment 1,69
244953,SOCI907Assignment 2,87
107821,SOWK238Assignment 1,95
878961,SOWK269Final Assessment,75
650564,SOCI955Assignment 2,73
718806,SOCI011Project 1,65
418068,GOVT286Presentation,62
449878,GOVT562Assignment 1,96
755004,SOWK325Assignment 1,61
417312,GOVT370Final Assessment,78
915237,GOVT775Project 1,75
971407,GOVT166Project 1,89
877943,SOWK762Presentation,90
215999,SOCI695Assignment 2,85
144691,SOWK813Assignment 2,94
845628,GOVT119Final Assessment,97
923065,GOVT087Final Assessment,91
941956,GOVT689Assignment 2,85
894664,SOCI352Final Assessment,82
616671,SOWK449Project 1,99
169153,GOVT097Assignment 2,98
916695,GOVT570Assignment 1,91
670804,SOCI926Assignment 1,65
446156,SOWK938Project 1,86
694328,GOVT312Assignment 1,70
566124,SOWK583Assignment 2,60
443245,GOVT381Project 1,66
609820,SOCI907Assignment 1,61
634783,SOCI824Final Assessment,60
445590,SOWK683Assignment 2,74
225988,GOVT674Presentation,93
724719,SOCI213Project 1,93
846125,GOVT821Presentation,77
714466,GOVT644Presentation,71
315055,SOWK431Assignment 2,92
372808,GOVT327Assignment 2,67
532158,GOVT055Assignment 2,71
797578,SOWK077Project 1,62
778303,SOWK934Final Assessment,69
114263,GOVT274Project 1,84
425342,SOWK871Assignment 2,88
667793,SOCI275Presentation,67
651907,GOVT746Assignment 2,97
855408,GOVT115Project 1,96
112193,SOWK818Assignment 2,86
340513,SOCI323Project 1,82
906460,SOCI699Final Assessment,99
668667,SOWK460Presentation,87
480158,SOWK168Final Assessment,95
740744,SOCI019Presentation,91
626591,SOCI281Assignment 1,99
286388,SOCI886Assignment 2,62
945875,SOCI634Assignment 1,88
725647,SOWK205Project 1,66
991806,SOWK445Assignment 2,78
226027,SOWK459Presentation,85
923396,SOWK615Project 1,69
788672,SOWK434Presentation,88
878768,SOCI910Assignment 1,60
880548,SOWK286Final Assessment,67
739257,GOVT360Final Assessment,85
528573,SOCI418Assignment 1,91
454166,SOCI989Presentation,87
330273,SOCI219Project 1,90
381960,GOVT843Project 1,86
316368,SOCI739Assignment 1,96
623756,GOVT649Assignment 2,67
606895,GOVT328Presentation,97
626137,SOCI657Project 1,86
515743,SOCI121Presentation,73
359157,SOWK823Assignment 2,76
733078,SOCI092Project 1,96
408805,SOWK679Assignment 1,93
994740,GOVT769Assignment 2,94
996196,SOWK233Project 1,71
486701,SOCI258Presentation,61
657958,SOWK893Presentation,73
558799,SOCI002Assignment 1,63
401503,SOCI989Project 1,62
438985,SOCI811Final Assessment,72
670726,SOCI563Project 1,65
436051,SOWK917Assignment 2,87
230193,SOCI204Project 1,87
608393,GOVT018Assignment 1,64
514431,SOCI889Assignment 1,72
757950,SOCI281Project 1,92
987208,SOCI399Final Assessment,87
437105,GOVT089Final Assessment,74
398219,SOWK484Final Assessment,87
435125,GOVT290Project 1,73
496393,SOCI462Project 1,70
350599,SOWK262Assignment 1,80
855615,SOWK285Presentation,61
310696,SOCI608Project 1,93
912146,SOWK137Final Assessment,68
612870,SOCI004Presentation,65
874390,GOVT844Project 1,88
802783,SOCI824Final Assessment,89
685241,GOVT611Project 1,79
580510,SOCI520Assignment 1,63
492699,SOCI306Assignment 2,62
894233,GOVT720Assignment 2,87
146591,GOVT780Assignment 1,69
269317,SOCI688Assignment 1,76
487621,SOWK673Presentation,79
798999,SOCI046Presentation,68
938750,SOWK132Final Assessment,70
517859,SOWK420Presentation,62
334626,GOVT291Assignment 2,74
564036,GOVT625Project 1,96
904832,SOCI703Assignment 2,64
812428,SOWK793Project 1,76
286469,SOWK399Final Assessment,79
370421,SOCI023Final Assessment,87
973252,GOVT043Project 1,65
500283,SOCI897Presentation,61
311390,GOVT508Assignment 1,66
721976,GOVT414Final Assessment,66
565430,SOCI323Project 1,85
471974,SOWK677Final Assessment,88
430425,SOCI440Project 1,74
664549,GOVT289Assignment 1,75
487768,SOWK432Final Assessment,97
795223,SOCI001Presentation,63
518428,GOVT407Final Assessment,94
738222,GOVT368Assignment 2,81
963652,SOCI641Assignment 2,91
420072,GOVT519Final Assessment,95
343658,SOWK594Final Assessment,98
727472,GOVT120Project 1,83
166584,GOVT811Presentation,75
575908,SOCI816Presentation,87
334463,GOVT563Assignment 1,89
389053,GOVT574Assignment 1,92
267626,GOVT310Assignment 2,87
794799,GOVT105Final Assessment,98
187805,SOCI209Final Assessment,71
836109,GOVT798Final Assessment,97
416328,SOCI499Final Assessment,67
151108,GOVT349Assignment 2,62
211867,SOCI983Assignment 1,72
980365,SOWK939Assignment 1,75
411125,GOVT590Assignment 1,61
958259,SOCI277Assignment 1,81
521513,GOVT344Project 1,80
993065,SOCI772Presentation,68
301154,GOVT156Presentation,86
609695,SOWK282Assignment 2,85
572789,SOWK223Assignment 1,87
896152,GOVT809Assignment 1,69
241925,GOVT573Assignment 2,63
898704,SOWK371Presentation,90
302134,SOCI051Presentation,76
976487,SOCI666Project 1,93
422077,SOCI251Presentation,84
824359,GOVT591Presentation,66
184510,SOCI129Assignment 1,69
772713,GOVT783Assignment 2,95
622869,GOVT070Assignment 1,81
253950,SOWK135Assignment 2,62
297157,GOVT160Final Assessment,97
635156,GOVT792Presentation,91
657910,SOWK698Assignment 2,77
950124,SOWK986Assignment 1,97
347147,SOWK992Final Assessment,80
812001,SOWK711Presentation,100
532095,GOVT714Assignment 2,84
672105,SOCI916Assignment 1,82
752002,SOWK901Presentation,93
923375,GOVT483Presentation,95
349381,SOWK597Project 1,61
771510,GOVT105Presentation,82
274154,SOCI666Project 1,78
754471,GOVT429Assignment 2,80
730496,SOCI177Project 1,87
369344,SOCI413Assignment 2,65
894912,GOVT380Final Assessment,86
854201,GOVT664Presentation,82
496705,SOCI200Presentation,94
289155,SOCI081Presentation,96
644693,SOCI583Presentation,67
752376,SOWK776Project 1,97
676446,SOCI842Assignment 2,86
963349,SOCI320Presentation,80
797650,SOCI660Project 1,77
552624,SOCI127Project 1,67
253450,SOCI738Assignment 1,70
434790,SOWK409Presentation,64
333358,GOVT259Final Assessment,60
799406,SOWK619Presentation,78
361505,SOWK802Assignment 1,85
534464,SOCI823Presentation,92
768649,GOVT644Assignment 1,91
542032,SOWK351Assignment 2,96
928170,GOVT936Final Assessment,69
210657,SOWK906Assignment 2,97
377519,SOCI607Assignment 2,91
921303,SOWK756Assignment 1,97
997374,SOWK201Project 1,94
900909,SOWK463Project 1,91
362591,SOCI976Project 1,73
543608,GOVT761Assignment 2,67
858395,SOCI396Project 1,69
695503,SOWK040Project 1,86
926175,GOVT805Assignment 2,98
935475,SOCI066Presentation,87
244830,SOCI943Final Assessment,99
742204,SOCI386Final Assessment,100
557521,SOCI569Project 1,84
465741,SOWK177Final Assessment,94
742167,SOWK172Assignment 2,75
765876,SOCI708Presentation,77
788060,SOCI762Presentation,98
672501,GOVT094Final Assessment,65
110979,SOWK945Assignment 1,61
788837,SOCI427Presentation,65
534367,SOWK515Assignment 2,69
611634,SOWK443Presentation,60
125028,SOCI389Project 1,96
675944,SOWK499Final Assessment,90
851750,SOWK243Project 1,94
786666,SOCI941Project 1,75
403384,SOCI947Final Assessment,83
425025,SOCI681Presentation,78
266064,GOVT868Assignment 2,97
938559,GOVT045Assignment 1,87
898407,GOVT347Assignment 2,80
813790,GOVT321Assignment 2,64
288270,GOVT553Final Assessment,77
105158,SOCI373Final Assessment,88
448893,SOCI138Assignment 1,79
638902,SOCI567Presentation,97
760772,SOCI296Assignment 2,70
508874,SOWK510Project 1,78
652979,GOVT865Final Assessment,68
755428,SOCI061Assignment 1,74
789866,GOVT067Presentation,100
537933,SOWK621Assignment 1,81
224783,SOWK751Presentation,68
162052,SOWK203Presentation,93
284665,GOVT627Assignment 1,75
160878,SOWK688Assignment 1,87
138321,SOCI523Final Assessment,87
285412,SOWK833Final Assessment,77
280208,GOVT206Assignment 2,64
714999,SOCI727Assignment 2,76
122727,SOWK093Presentation,93
673580,GOVT093Presentation,85
798607,GOVT239Assignment 1,70
278094,SOCI048Final Assessment,66
835754,GOVT260Assignment 2,63
827572,SOWK411Assignment 1,79
186153,SOCI683Assignment 2,88
921403,SOCI382Presentation,99
537673,GOVT573Presentation,89
904994,SOCI267Final Assessment,86
518868,SOWK265Project 1,91
189810,SOCI168Assignment 2,83
658630,SOWK678Assignment 1,80
285269,GOVT127Final Assessment,80
693347,SOCI885Project 1,99
505584,GOVT423Project 1,62
959541,GOVT930Presentation,78
216831,GOVT438Assignment 2,85
449609,SOWK243Final Assessment,70
168735,GOVT840Project 1,93
350224,SOCI821Project 1,65
841970,SOWK918Assignment 1,61
115048,GOVT818Final Assessment,79
627287,GOVT771Assignment 2,95
227456,GOVT735Assignment 2,96
917670,GOVT890Assignment 2,67
865129,SOCI195Project 1,92
119710,SOWK874Assignment 1,66
974086,SOWK282Assignment 2,78
493082,SOWK558Presentation,71
399387,SOWK099Presentation,90
136776,SOCI530Final Assessment,61
522853,SOWK319Presentation,91
305918,GOVT246Final Assessment,60
455810,SOWK553Project 1,71
724567,SOCI338Final Assessment,93
290823,SOCI255Project 1,72
140050,SOWK087Assignment 2,63
462555,SOCI091Assignment 2,78
655129,SOCI523Project 1,62
880634,SOCI475Project 1,81
231740,SOCI402Assignment 2,84
402470,GOVT781Presentation,65
256739,GOVT726Assignment 1,66
303533,SOWK812Assignment 2,87
718289,GOVT759Assignment 2,66
242223,SOWK754Assignment 2,94
108103,SOWK191Project 1,61
900560,SOCI012Final Assessment,62
246672,SOWK754Assignment 1,95
797914,GOVT936Final Assessment,71
931142,GOVT620Final Assessment,60
726378,GOVT644Assignment 2,96
891996,GOVT048Project 1,76
775473,SOWK255Assignment 1,67
558761,SOWK011Assignment 2,85
535791,GOVT609Final Assessment,88
120938,SOCI598Assignment 1,64
534480,SOCI226Presentation,90
823606,SOCI878Assignment 2,75
331241,SOWK097Final Assessment,95
585666,SOWK527Final Assessment,98
700483,SOWK964Assignment 1,86
810363,GOVT556Final Assessment,60
288437,SOWK324Presentation,71
678102,SOCI512Presentation,64
290423,GOVT754Presentation,80
153326,SOCI380Assignment 1,68
435247,SOCI053Final Assessment,72
382986,SOCI119Presentation,82
665867,SOCI350Presentation,61
529740,SOCI743Assignment 2,78
709199,SOWK272Presentation,86
331860,SOWK090Assignment 1,79
448934,SOCI995Final Assessment,70
497093,GOVT183Presentation,62
956810,SOWK161Assignment 2,86
648318,GOVT162Project 1,75
730162,SOWK352Assignment 1,97
852777,GOVT951Assignment 1,62
140948,SOWK026Presentation,97
521164,SOWK307Assignment 1,70
968740,SOWK977Project 1,78
133705,GOVT795Presentation,77
305299,GOVT482Project 1,65
752415,SOWK626Final Assessment,76
555486,GOVT356Presentation,82
807807,SOCI838Project 1,73
873764,SOCI845Presentation,73
661034,GOVT934Assignment 1,89
659572,SOWK406Final Assessment,92
270591,SOCI053Assignment 1,79
769069,SOCI530Project 1,63
465102,GOVT219Final Assessment,93
707338,GOVT946Assignment 1,77
856736,SOWK027Project 1,98
483677,GOVT778Project 1,89
458089,SOWK979Final Assessment,99
983998,GOVT390Presentation,96
906214,GOVT886Assignment 1,86
771360,SOWK529Presentation,85
225522,SOWK925Assignment 1,82
671698,SOWK555Final Assessment,89
353168,SOCI450Presentation,67
861295,SOCI974Final Assessment,90
589895,SOCI154Final Assessment,98
835687,GOVT246Presentation,72
902825,SOWK726Project 1,67
610464,GOVT038Assignment 2,84
615763,SOWK423Final Assessment,80
405313,SOWK146Project 1,76
775299,SOWK288Project 1,75
731086,GOVT156Final Assessment,73
305528,SOCI934Assignment 1,95
390391,SOWK837Assignment 1,91
867726,SOCI570Assignment 1,85
956164,GOVT608Presentation,70
659157,GOVT523Presentation,87
274837,GOVT107Project 1,68
220605,SOWK009Assignment 1,71
506376,SOWK032Assignment 1,97
435173,GOVT492Assignment 2,70
814173,GOVT215Presentation,60
188429,SOWK161Assignment 2,73
796372,GOVT761Presentation,60
407382,SOWK400Assignment 2,90
176539,GOVT952Assignment 2,63
731504,SOCI577Final Assessment,97
856400,SOCI015Assignment 1,97
669564,SOWK579Presentation,68
350622,GOVT601Assignment 2,86
353802,SOCI080Project 1,88
460402,SOCI676Assignment 1,75
251272,SOCI245Assignment 2,93
950226,SOCI486Final Assessment,98
536809,SOWK675Assignment 1,81
373155,GOVT324Assignment 2,76
604070,GOVT350Assignment 1,74
827490,SOCI677Assignment 2,86
221185,SOWK136Assignment 2,60
812759,SOWK814Assignment 1,60
302179,SOWK553Final Assessment,95
143555,GOVT756Presentation,97
437317,SOWK110Project 1,76
848992,SOCI225Presentation,91
133032,GOVT808Final Assessment,79
680517,SOWK641Assignment 2,86
289431,SOWK364Assignment 2,79
634383,SOWK416Final Assessment,64
632028,SOWK970Assignment 2,81
430330,SOWK024Assignment 2,86
117113,SOCI531Project 1,65
689371,SOWK628Presentation,79
201247,SOWK299Assignment 1,84
349559,SOCI187Project 1,72
524829,SOCI757Presentation,63
561576,GOVT987Assignment 2,99
773230,SOCI059Assignment 2,90
638903,SOCI558Project 1,96
982889,SOWK721Assignment 2,76
108836,GOVT563Final Assessment,69
679795,GOVT055Presentation,62
597240,GOVT573Final Assessment,87
864290,GOVT341Final Assessment,88
814580,SOWK138Project 1,92
833561,GOVT432Final Assessment,85
382870,GOVT885Project 1,86
874161,SOWK733Final Assessment,89
436013,SOCI680Project 1,78
203429,GOVT530Assignment 1,65
103713,SOWK821Assignment 2,61
569026,SOCI505Final Assessment,70
894750,GOVT612Assignment 1,84
973874,SOWK841Presentation,65
612755,SOCI296Assignment 1,65
144839,GOVT703Presentation,77
